667 1 0.000170
667 2 0.000340
667 3 0.000510
667 4 0.000681
667 5 0.000850
667 6 0.001021
667 7 0.001190
667 8 0.001361
667 9 0.001530
667 10 0.001702
667 11 0.001869
667 12 0.002042
667 13 0.002209
667 14 0.002381
667 15 0.002548
667 16 0.002721
667 17 0.002887
667 18 0.003060
667 19 0.003226
667 20 0.003399
667 21 0.003564
667 22 0.003738
667 23 0.003903
667 24 0.004077
667 25 0.004240
667 26 0.004415
667 27 0.004578
667 28 0.004752
667 29 0.004915
667 30 0.005089
667 31 0.005251
667 32 0.005426
667 33 0.005588
667 34 0.005762
667 35 0.005923
667 36 0.006098
667 37 0.006258
667 38 0.006433
667 39 0.006593
667 40 0.006768
667 41 0.006927
667 42 0.007102
667 43 0.007260
667 44 0.007436
667 45 0.007593
667 46 0.007768
667 47 0.007925
667 48 0.008100
667 49 0.008256
667 50 0.008432
667 51 0.008587
667 52 0.008763
667 53 0.008917
667 54 0.009093
667 55 0.009246
667 56 0.009422
667 57 0.009574
667 58 0.009750
667 59 0.009902
667 60 0.010078
667 61 0.010229
667 62 0.010405
667 63 0.010555
667 64 0.010731
667 65 0.010880
667 66 0.011056
667 67 0.011204
667 68 0.011380
667 69 0.011528
667 70 0.011703
667 71 0.011850
667 72 0.012026
667 73 0.012172
667 74 0.012347
667 75 0.012492
667 76 0.012668
667 77 0.012812
667 78 0.012987
667 79 0.013131
667 80 0.013306
667 81 0.013448
667 82 0.013624
667 83 0.013765
667 84 0.013941
667 85 0.014081
667 86 0.014256
667 87 0.014396
667 88 0.014571
667 89 0.014710
667 90 0.014885
667 91 0.015023
667 92 0.015197
667 93 0.015334
667 94 0.015509
667 95 0.015645
667 96 0.015820
667 97 0.015955
667 98 0.016130
667 99 0.016264
667 100 0.016438
667 101 0.016572
667 102 0.016746
667 103 0.016879
667 104 0.017053
667 105 0.017185
667 106 0.017359
667 107 0.017489
667 108 0.017664
667 109 0.017793
667 110 0.017968
667 111 0.018096
667 112 0.018270
667 113 0.018399
667 114 0.018572
667 115 0.018700
667 116 0.018874
667 117 0.019000
667 118 0.019174
667 119 0.019299
667 120 0.019473
667 121 0.019598
667 122 0.019772
