0.502513 0.502513 1.251439
0.507538 0.502513 1.245378
0.512563 0.502513 1.239052
0.517588 0.502513 1.232428
0.522613 0.502513 1.225531
0.527638 0.502513 1.218380
0.532663 0.502513 1.211001
0.537688 0.502513 1.203433
0.542714 0.502513 1.195644
0.547739 0.502513 1.187613
0.552764 0.502513 1.179353
0.557789 0.502513 1.170817
0.562814 0.502513 1.162044
0.567839 0.502513 1.153021
0.572864 0.502513 1.143792
0.577889 0.502513 1.134392
0.582915 0.502513 1.124779
0.587940 0.502513 1.114943
0.592965 0.502513 1.104886
0.597990 0.502513 1.094626
0.603015 0.502513 1.084148
0.608040 0.502513 1.073465
0.613065 0.502513 1.062587
0.618090 0.502513 1.051557
0.623116 0.502513 1.040342
0.628141 0.502513 1.028960
0.633166 0.502513 1.017413
0.638191 0.502513 1.005733
0.643216 0.502513 0.993885
0.648241 0.502513 0.981906
0.653266 0.502513 0.969782
0.658291 0.502513 0.957542
0.663317 0.502513 0.945154
0.668342 0.502513 0.932658
0.673367 0.502513 0.920022
0.678392 0.502513 0.907248
0.683417 0.502513 0.894334
0.688442 0.502513 0.881274
0.693467 0.502513 0.868066
0.698492 0.502513 0.854682
0.703518 0.502513 0.841172
0.708543 0.502513 0.827509
0.713568 0.502513 0.813735
0.718593 0.502513 0.799892
0.723618 0.502513 0.785985
0.728643 0.502513 0.772014
0.733668 0.502513 0.757979
0.738693 0.502513 0.743855
0.743719 0.502513 0.729660
0.748744 0.502513 0.715425
0.753769 0.502513 0.701133
0.758794 0.502513 0.686853
0.763819 0.502513 0.672519
0.768844 0.502513 0.658171
0.773869 0.502513 0.643791
0.778894 0.502513 0.629351
0.783920 0.502513 0.614902
0.788945 0.502513 0.600410
0.793970 0.502513 0.585915
0.798995 0.502513 0.571435
0.804020 0.502513 0.556948
0.809045 0.502513 0.542431
0.814070 0.502513 0.527924
0.819095 0.502513 0.513414
0.824121 0.502513 0.498922
0.829146 0.502513 0.484429
0.834171 0.502513 0.469939
0.839196 0.502513 0.455473
0.844221 0.502513 0.441032
0.849246 0.502513 0.426563
0.854271 0.502513 0.412112
0.859297 0.502513 0.397685
0.864322 0.502513 0.383280
0.869347 0.502513 0.368900
0.874372 0.502513 0.354525
0.879397 0.502513 0.340214
0.884422 0.502513 0.325930
0.889447 0.502513 0.311648
0.894472 0.502513 0.297388
0.899498 0.502513 0.283155
0.904523 0.502513 0.268954
0.909548 0.502513 0.254703
0.914573 0.502513 0.240502
0.919598 0.502513 0.226279
0.924623 0.502513 0.212062
0.929648 0.502513 0.197841
0.934673 0.502513 0.183644
0.939699 0.502513 0.169454
0.944724 0.502513 0.155276
0.949749 0.502513 0.141124
0.954774 0.502513 0.126990
0.959799 0.502513 0.112839
0.964824 0.502513 0.098684
0.969849 0.502513 0.084588
0.974874 0.502513 0.070486
0.979900 0.502513 0.056393
0.984925 0.502513 0.042340
0.989950 0.502513 0.028226
0.994975 0.502513 0.014123
1.000000 0.502513 0.000000
0.502513 0.507538 1.258800
0.507538 0.507538 1.252802
0.512563 0.507538 1.246540
0.517588 0.507538 1.239997
0.522613 0.507538 1.233179
0.527638 0.507538 1.226100
0.532663 0.507538 1.218831
0.537688 0.507538 1.211321
0.542714 0.507538 1.203618
0.547739 0.507538 1.195665
0.552764 0.507538 1.187477
0.557789 0.507538 1.179027
0.562814 0.507538 1.170310
0.567839 0.507538 1.161351
0.572864 0.507538 1.152204
0.577889 0.507538 1.142856
0.582915 0.507538 1.133298
0.587940 0.507538 1.123528
0.592965 0.507538 1.113529
0.597990 0.507538 1.103332
0.603015 0.507538 1.092879
0.608040 0.507538 1.082231
0.613065 0.507538 1.071372
0.618090 0.507538 1.060340
0.623116 0.507538 1.049117
0.628141 0.507538 1.037708
0.633166 0.507538 1.026160
0.638191 0.507538 1.014433
0.643216 0.507538 1.002554
0.648241 0.507538 0.990498
0.653266 0.507538 0.978345
0.658291 0.507538 0.966017
0.663317 0.507538 0.953579
0.668342 0.507538 0.940990
0.673367 0.507538 0.928275
0.678392 0.507538 0.915410
0.683417 0.507538 0.902396
0.688442 0.507538 0.889255
0.693467 0.507538 0.875904
0.698492 0.507538 0.862423
0.703518 0.507538 0.848750
0.708543 0.507538 0.834956
0.713568 0.507538 0.821028
0.718593 0.507538 0.807012
0.723618 0.507538 0.792971
0.728643 0.507538 0.778839
0.733668 0.507538 0.764667
0.738693 0.507538 0.750407
0.743719 0.507538 0.736090
0.748744 0.507538 0.721705
0.753769 0.507538 0.707322
0.758794 0.507538 0.692901
0.763819 0.507538 0.678416
0.768844 0.507538 0.663915
0.773869 0.507538 0.649327
0.778894 0.507538 0.634713
0.783920 0.507538 0.620118
0.788945 0.507538 0.605473
0.793970 0.507538 0.590866
0.798995 0.507538 0.576247
0.804020 0.507538 0.561587
0.809045 0.507538 0.546957
0.814070 0.507538 0.532278
0.819095 0.507538 0.517628
0.824121 0.507538 0.502987
0.829146 0.507538 0.488348
0.834171 0.507538 0.473725
0.839196 0.507538 0.459112
0.844221 0.507538 0.444519
0.849246 0.507538 0.429942
0.854271 0.507538 0.415358
0.859297 0.507538 0.400812
0.864322 0.507538 0.386282
0.869347 0.507538 0.371779
0.874372 0.507538 0.357280
0.879397 0.507538 0.342806
0.884422 0.507538 0.328392
0.889447 0.507538 0.313983
0.894472 0.507538 0.299616
0.899498 0.507538 0.285282
0.904523 0.507538 0.270956
0.909548 0.507538 0.256647
0.914573 0.507538 0.242331
0.919598 0.507538 0.228058
0.924623 0.507538 0.213715
