1 1 0.001393
1 2 0.002783
1 3 0.004168
1 4 0.005545
1 5 0.006911
1 6 0.008263
1 7 0.009599
1 8 0.010917
1 9 0.012211
1 10 0.013481
1 11 0.014721
1 12 0.015931
1 13 0.017105
1 14 0.018242
1 15 0.019337
1 16 0.020389
1 17 0.021392
1 18 0.022346
1 19 0.023245
1 20 0.024091
1 21 0.024877
1 22 0.025606
1 23 0.026271
1 24 0.026875
1 25 0.027415
1 26 0.027892
1 27 0.028304
1 28 0.028655
1 29 0.028941
1 30 0.029168
1 31 0.029334
1 32 0.029444
1 33 0.029497
1 34 0.029501
1 35 0.029452
1 36 0.029359
1 37 0.029221
1 38 0.029045
1 39 0.028830
1 40 0.028584
1 41 0.028305
1 42 0.028002
1 43 0.027671
1 44 0.027323
1 45 0.026953
1 46 0.026571
1 47 0.026172
1 48 0.025764
1 49 0.025344
1 50 0.024920
2 1 0.002788
2 2 0.005571
2 3 0.008344
2 4 0.011100
2 5 0.013836
2 6 0.016544
2 7 0.019220
2 8 0.021856
2 9 0.024450
2 10 0.026991
2 11 0.029477
2 12 0.031898
2 13 0.034252
2 14 0.036527
2 15 0.038722
2 16 0.040826
2 17 0.042838
2 18 0.044746
2 19 0.046551
2 20 0.048241
2 21 0.049819
2 22 0.051274
2 23 0.052610
2 24 0.053816
2 25 0.054899
2 26 0.055850
2 27 0.056678
2 28 0.057374
2 29 0.057949
2 30 0.058398
2 31 0.058732
2 32 0.058946
2 33 0.059055
2 34 0.059054
2 35 0.058958
2 36 0.058765
2 37 0.058490
2 38 0.058130
2 39 0.057701
2 40 0.057201
2 41 0.056645
2 42 0.056030
2 43 0.055373
2 44 0.054668
2 45 0.053932
2 46 0.053158
2 47 0.052364
2 48 0.051541
2 49 0.050706
2 50 0.049850
3 1 0.004189
3 2 0.008371
3 3 0.012537
3 4 0.016679
3 5 0.020789
3 6 0.024859
3 7 0.028880
3 8 0.032844
3 9 0.036740
3 10 0.040563
3 11 0.044298
3 12 0.047941
3 13 0.051476
3 14 0.054901
3 15 0.058198
3 16 0.061366
3 17 0.064387
3 18 0.067261
3 19 0.069970
3 20 0.072517
3 21 0.074884
3 22 0.077076
3 23 0.079077
3 24 0.080895
3 25 0.082515
3 26 0.083948
3 27 0.085182
3 28 0.086231
3 29 0.087085
3 30 0.087760
3 31 0.088250
3 32 0.088572
